id,type,args,nom
1061,2001,,Demander des informations sur les champos
1063,2001,,Demander plus d'informations
1064,2001,,Proposer son aide
1065,2001,,Donner venin de scorbute
1066,2001,,Redevenir Neutre
1067,2001,,Redevenir Neutre
1068,2001,,Payer 2000 Kamas
1069,2001,,Demander une autre mission
1070,2001,,Donner 10 Viandes d'Oiseau
1071,2001,,Donner rapport d'enquête
1072,2001,,Donner rapport d'enquête
1073,2001,,Se renseigner sur ce lieu
1074,2001,,Qu'est ce que la pichine?
1075,2001,,Parler de l'enquête d'Amayiro
1077,1,1435,Se renseigner sur son anneau
1078,2001,,Demander quelle sorte de poisson
1079,2001,,Se renseigner sur ces pichons
1080,2001,,Demander document pour interrogatoire
1081,2001,,Acheter un formulaire
1082,2001,,Demander de l'aide
1083,2001,,Demander encore de l'aide
1084,2001,,Demander un badge
1085,2001,,Annoncer ne pas savoir
1086,2001,,Payer 1000 Kamas
1087,2001,,Demander de l'aide pour interrogatoire
1088,2001,,Acheter formulaire d'enquête
1089,2001,,Donner les documents
1090,2001,,Accepter le combat
1091,2001,,Donner l'acte de propriété 
1092,2001,,Annoncer sa victoire contre Puja
1093,2001,,Annoncer sa defaite contre Puja
1094,2001,,Se preparer à la punition
1095,2001,,Attendre que la colère passe
1096,2001,,Donner le bois pour se chauffer
1097,2001,,Tenter de reparler à Oto
1098,2001,,Accepter la mission
1100,2001,,Montrer badge
1101,2001,,Montrer badge
1102,2001,,Montrer badge
1105,2001,,Montrer le laisser passer
1106,2001,,Montrer le laisser passer
1107,2001,,Forcer le passage
1108,2001,,Dans... combien de temps pourrais-je sortir ?
1109,2001,,Sortir de prison
1110,2001,,Tenter de reparler à Oto
1111,2001,,Confirmer cette décision
1112,2001,,Revenir sur cette décision
1113,2001,,Escorter Raaga
1114,2001,,Demander le rapport des activités Bontariennes
1115,2001,,Donner le rapport
1116,2001,,Donner les carcasses de rats d'egouts
1117,2001,,Donner le fragment de mur
1118,2001,,Demander un bâton renifleur
1119,2001,,Donner un bocal de sang de vampire
1120,2001,,Donner la description d'un bontarien assassin
1121,1,1479,Donner la description d'un bontarien banal
1122,2001,,Donner les yeux de larves
1123,2001,,Combattre 
1124,2001,,Combattre les Larves
1125,2001,,Demander que faire
1126,2001,,Demander pourquoi 
1127,2001,,Lui montrer la larve
1128,2001,,Demander ce qu'il faut faire
1129,0,-1,Apprendre le métier
1130,2001,,Demander des informations supplémentaires
1131,2001,,Donner les caleçons
1132,2001,,Dire ce qu'il s'est passé 
1133,2001,,Refuser et demander une mission
1134,2001,,Tout dire
1135,2001,,Demander une nouvelle mission
1136,2001,,Demander que faire pendant son repos
1137,2001,,Faire un Défilé 
1138,2001,,Demander où aller
1139,2001,,Demander de fondre des dents en or sur un crâne
1140,2001,,Donner ce qu'il faut
1141,1,259,Proposer son aide
1142,2001,,Oui
1143,2001,,Non
1144,2001,,Annoncer ne faire que du soutien
1145,2001,,Aller chercher un arc
1146,2001,,Combattre
1147,2001,,Compte rendu de mission
1148,2001,,Accepter
1149,2001,,Refuser
1150,2001,,Continuer
1151,2001,,Demander un arc spécial
1152,2001,,Continuer
1153,2001,,Continuer
1154,2001,,Demander où est le problème
1155,2001,,Demander sa mission
1156,2001,,Refuser et partir
1157,2001,,Accepter de parler
1158,2001,,Lui rendre la bague
1159,2001,,Passer la bague à votre doigt
1160,2001,,Répondre par l'affirmatif
1161,2001,,Répondre par l'affirmatif 
1162,2001,,Donner les yeux de tortue
1163,2001,,Annoncer la défaite des Bontariens
1164,2001,,Discuter du quartier
1165,2001,,Parler de cette maison
1166,2001,,Donner 100 kamas
1167,2001,,Menacer
1168,2001,,Donner 20 planches de frêne
1169,2001,,Donner 10 racines d'abraknyde
1170,2001,,L'escorter
1171,-22,-1,Confier le prisonnier
1171,0,-1,Confier le prisonnier
1172,2001,,Donner cervelle de tortue
1173,2001,,Donner cervelle de tortue
1174,2001,,Prendre cette lettre
1175,2001,,Prendre cette lettre
1176,2001,,Parler de la lettre
1177,2001,,Demander une prédiction
1178,2001,,Demander prédiction sur les élections
1179,2001,,Donner 50 kamas
1180,2001,,Richesse ?
1181,2001,,Amour ?
1182,2001,,Donner de la poussière et 200 kamas
1183,2001,,Carrière ?
1184,2001,,Donner poussière de Oni
1185,2001,,Proposer encore son aide
1186,2001,,Proposer son aide
1187,2001,,Toucher l'animal
1188,2001,,Montrer son badge de la milice
1189,2001,,Négocier
1190,2001,,Accepter
1191,2001,,Revenir sur sa décision
1192,2001,,Demander l'arrêt de son commerce
1193,2001,,Revenir sur sa décision
1194,2001,,Confirmer la demande
1195,2001,,Demander un arc très longue distance
1196,2001,,Prendre l'arc
1197,2001,,Refuser
1198,2001,,Expliquer prédiction de Paro
1199,2001,,Libérer Dapyus 
1200,2001,,Amener Houé Dapyus
1201,2001,,Donner Hood de William Lenglad
1202,2001,,Donner 10 badges
1203,2001,,Acheter un arc
1204,2001,,Demander matériel necessaire
1205,2001,,Proposer son aide
1206,2001,,Accepter
1209,2001,,Sivirik inik tibik
1210,2001,,Demander la corde pour descendre
1211,2001,,Montrer sa carte de Kwelsh
1212,2001,,Rendre la bague.
1213,2001,,Donner la carte
1214,2001,,Quitter cette dimension
1215,507,5,Attaquer les gelées
1216,507,6,Attaquer les gelées
1217,507,4,Attaquer gelée bleue
1218,2001,,Laisser gelée bleue tranquille
1219,507,3,Attaquer gelée citron
1220,2001,,Laisser gelée citron tranquille
1221,507,2,Attaquer gelée fraise
1222,2001,,Laisser gelée fraise tranquille
1223,507,1,Attaquer gelée menthe
1224,2001,,Laisser gelée menthe tranquille
1225,2001,,Continuer la discussion
1227,2001,,Comment augmenter ses caractéristiques
1228,2001,,Terminer la discussion
1229,2001,,Terminer la discussion
1230,2001,,Terminer la discussion
1231,2001,,Retourner à son point de départ
1232,2001,,Des objets ? Quels objets ? Equiper ? C'est quoi ?
1233,2001,,Des objets ? Quels objets ? Equiper ? C'est quoi ?
1234,2001,,Des objets ? Quels objets ? Equiper ? C'est quoi ?
1235,2001,,Se renseigner sur l'équipement
1238,2001,,"Ca se trouve où, l'inventaire ?"
1239,2001,,Acheter une mesure de poudre soignante
1240,516,-1,Oui acheter de la poudre pour 1000Kamas
1241,2001,,Discuter des techniques ancestrales sacrieurs
1246,2001,,Se rendre au village Bwork
1247,2001,,Se rendre sur la presqu'île des dragoeufs
1248,2001,,Se rendre au village Brigandin
1249,2001,,Se rendre au village d'Amakna
1250,1,1623,Louer une canne à pichon
1251,1,1624,Louer la canne
1252,2001,,Prendre l'echelle
1253,2001,,Donner un bonbon Blugely
1254,2001,,Donner un bonbon Rougely
1255,2001,,Donner un bonbon Vertgely
1257,2001,,'Donne moi une preuve'
1258,2001,,"'D'accord, puisque tu es un aigle'"
1259,2001,,"'Non, je refuse'"
1260,2001,,Repasser le test
1261,2001,,'Que puis-je faire pour toi ?'
1262,2001,,'Laisse moi tranquille'
1263,2001,,Repasser le test
1264,2001,,'Je ne parle pas aux apprentis'
1265,2001,,Je l'ignore
1266,2001,,Je l'agresse
1267,2001,,Je l'insulte
1268,2001,,Repasser le test
1269,1,108,Demander une localisation
1270,2001,,Demander où il se trouve
1272,1,1643,Se renseigner sur la multigely
1273,36,100;30,Payer 100 kamas
1274,2001,,Demander des informations sur une zone
1275,1,1651,Demander des informations sur une créature
1276,2001,,Le village Brigandin
1277,2001,,Le territoire des Dopeuls
1278,2001,,Demander si le prisme est présent
1279,2001,,Demander si le prisme est présent
1280,2001,,Le village Brigandin
1281,2001,,Le territoire des Dopeuls
1282,2001,,Demander si le prisme est présent
1283,2001,,Demander si le prisme est présent
1284,1,1664,Dark Vlad
1285,2001,,Dragon Cochon
1286,2001,,Jouer au Tir au ballon
1287,1,1668,Demander les règles
1288,2001,,Donner sang de Rat d'Hyoactif
1289,1,1673,Se renseigner sur le jeu
1290,2001,,tester le mode facile
1291,2001,,tester le mode difficile
1292,1,1676,Participer
1293,2001,,Tourner la roue
1294,2001,,Tourner la roue
1295,1,1678,Se renseigner sur le jeu
1296,2001,,Reprendre ses kamas
1297,2001,,Jouer au jeu
1298,1,1682,Demander des renseignements supplémentaires
1299,2001,,Participer à une course de larve
1300,2001,,Demander les régles
1301,2001,,Payer 100 jetons
1302,241,-1,Acheter une place
1303,2001,,Payer 10 kamas
1304,1,1688,Se renseigner sur le jeu
1305,2001,,Demander une canne pour un essai
1306,1,1690,Echanger des jetons contres des cadeaux
1307,1,1691,Cadeaux 50 Jetons
1308,1,1694,Cadeaux 100 Jetons
1309,1,1695,Cadeaux 250 Jetons
1310,1,1692,Cadeaux 500 Jetons
1311,1,1693,Cadeaux 2000 Jetons
1312,1,1696,Demander une Peluche de Bouftou
1313,1,1696,Demander une Peluche de Sanglier
1314,1,1696,Demander une Peluche du Tofu
1315,1,1696,Demander une Peluche du Champ
1316,1,1696,Demander une Corde à Sauter du Captain Chafer
1317,1,1696,Demander une Peluche du Dopeul Sadida
1318,1,1696,Demander une Peluche du Dopeul Ecaflip
1319,1,1696,Demander une Peluche du Dopeul Iop
1320,1,1696,Demander une Peluche du Dopeul Sram
1321,1,1696,Demander une Peluche du Dopeul Eniripsa
1322,1,1696,Demander une Peluche du Dopeul Enutrof
1323,1,1696,Demander une Peluche du Dopeul Féca
1324,1,1696,Demander une Peluche du Dopeul Osamodas
1325,1,1696,Demander une Peluche du Dopeul Crâ 
1326,1,1696,Demander une Peluche du Dopeul Xélor
1327,1,1696,Demander une Peluche de Prespic
1328,1,1696,Demander une Peluche du Wabbit
1329,1,1696,Demander une Peluche de Mulou
1330,1,1696,Demander une Peluche du Bouftou Royal
1331,1,1696,Demander une Peluche du Dragon Cochon
1332,1,1696,Demander le Hochet du Dark Vlad
1333,1,1696,Demander le Bilboquet du Maitre Corbac
1334,2001,,Echanger son koinkoin contre un lot
1335,2001,,Piocher un lot
1336,2001,,Prendre le Vrai Koinkoin
1337,2001,,Entrer dans le parc
1338,2001,,Demander où il se trouve
1339,2001,,Demander où il se trouve
1340,2001,,Demander où il se trouve
1341,2001,,Demander où il se trouve
1342,2001,,Demander où il se trouve
1343,2001,,Demander où il se trouve
1344,2001,,Demander où il se trouve
1345,2001,,Demander où il se trouve
1346,2001,,Demander où il se trouve
1347,2001,,Demander où il se trouve
1348,2001,,Accepter le défi
1350,2001,,Donner une plume de tofu noire
1351,2001,,Ecouter son conseil
1357,1,1720,Suite...
1358,2001,,Demander conseil sur les armes
1366,2001,,Demander des conseils sur les armes
1367,1,1729,Demander des conseils sur les armes
1368,2001,,Demander conseil sur les armes
1369,2001,,Demander conseil sur les armes
1370,2001,,Demander conseil sur les armes
1371,2001,,Demander conseil sur les armes
1372,2001,,Demander conseil sur les armes
1373,1,1721,Demander conseil sur les armes
1375,2001,,Demander conseil sur les armes
1376,2001,,Demander des conseils sur les caractéristiques des Enutrofs
1377,1,1743,Se renseigner sur les caractéristiques des Crâs.
1378,2001,,Se renseigner sur les caractéristiques des Ecaflips
1379,1,1745,Se renseigner sur les caractéristiques des Fécas
1380,2001,,Se renseigner sur les caractéristiques des Eniripsas
1381,2001,,Se renseigner sur les caractéristiques des Osamodas
1382,2001,,Se renseigner sur les caractéristiques des Sacrieurs
1383,2001,,Se renseigner sur les caractéristiques des Sadidas.
1384,2001,,Se renseigner sur les caractéristiques des Srams
1386,2001,,Se renseigner sur les caractéristiques des Iops.
1387,2001,,Demander des conseils sur les armes
1388,2001,,Se renseigner sur les caractéristiques des Xélors.
1415,1,1762,S'entrainer avec un dopeul
1417,2001,,Se renseigner sur les dopeuls
1418,2001,,Se renseigner sur les dopeuls
1419,1,205,Se renseigner sur les dopeuls
1420,2001,,Se renseigner sur les dopeuls
1422,1,205,Se renseigner sur les dopeuls
1424,1,205,Se renseigner sur les dopeuls
1425,2001,,Se renseigner sur les dopeuls
1426,1,205,Se renseigner sur les dopeuls
1435,2001,,Acheter des ciseaux
1447,2001,,Terminer la discussion
1470,1,1779,Se renseigner sur sa formation
1481,2001,,Commencer l'entraînement
1482,2001,,Commencer l'entraînement
1483,2001,,Commencer l'entraînement
1484,2001,,Commencer l'entraînement
1485,1,1785,S'entrainer avec un dopeul
1490,2001,,Terminer la discussion
1491,2001,,Terminer la discussion
1492,2001,,Terminer la discussion
1493,2001,,Terminer la discussion
1494,2001,,Terminer la discussion
1495,2001,,Terminer la discussion
1496,2001,,Terminer la discussion
1497,2001,,Terminer la discussion
1498,2001,,Terminer la discussion
1499,2001,,Terminer la discussion
1500,2001,,Terminer la discussion
1501,2001,,Commencer l'entraînement
1502,2001,,Commencer l'entraînement
1503,2001,,Commencer l'entraînement
1504,2001,,Commencer l'entraînement
1505,2001,,Commencer l'entraînement
1509,1,1793,S'entrainer avec un dopeul
1510,2001,,Commencer l'entraînement
1511,2001,,Commencer l'entraînement
1512,2001,,Commencer l'entraînement
1513,-6,-1,Commencer l'entraînement
1515,2001,,S'entrainer avec un dopeul
1519,2001,,Se renseigner sur les dopeuls
1520,1,212,S'entrainer avec un dopeul
1531,2001,,Commencer l'entraînement
1532,2001,,Commencer l'entraînement
1533,2001,,Commencer l'entraînement
1534,2001,,Commencer l'entraînement
1535,2001,,Se renseigner sur les dopeuls
1541,2001,,Commencer l'entraînement
1542,2001,,Commencer l'entraînement
1543,2001,,Commencer l'entraînement
1544,2001,,Commencer l'entraînement
1545,2001,,Commencer l'entraînement
1550,2001,,Commencer l'entraînement
1551,2001,,Commencer l'entraînement
1552,2001,,Commencer l'entraînement
1553,2001,,Commencer l'entraînement
1554,2001,,Commencer l'entraînement
1555,2001,,Commencer l'entraînement
1556,2001,,Commencer l'entraînement
1557,2001,,Commencer l'entraînement
1558,2001,,Commencer l'entraînement
1559,1,1819,S'entrainer avec un dopeul
1559,40,460,S'entrainer avec un dopeul
1566,2001,,Commencer l'entraînement
1567,2001,,Commencer l'entraînement
1568,2001,,Commencer l'entraînement
1569,2001,,Commencer l'entraînement
1570,2001,,Commencer l'entraînement
1575,1,1828,S'entrainer avec un dopeul
1576,2001,,Commencer l'entraînement
1577,2001,,Commencer l'entraînement
1578,2001,,Commencer l'entraînement
1579,2001,,Commencer l'entraînement
1580,2001,,Commencer l'entraînement
1581,1,1829,S'entrainer avec un dopeul.
1586,2001,,Commencer l'entraînement
1587,2001,,Commencer l'entraînement
1588,2001,,Commencer l'entraînement
1589,2001,,Commencer l'entraînement
1590,2001,,Commencer l'entraînement
1591,2001,,Commencer l'entraînement
1592,2001,,Commencer l'entraînement
1593,2001,,Commencer l'entraînement
1594,2001,,Commencer l'entraînement
1595,2001,,Commencer l'entraînement
1596,2001,,Demander où trouver une voile de Bateau
1597,2,"1,672,731,701",Partir avec lui à Amakna
1598,2001,,Apprendre à s'asseoir
1599,1,1839,Demander l'origine de ses soucis
1600,1,2606,Proposer son aide
1601,2001,,Le laisser se débrouiller seul
1602,1,1843,Chercher pourquoi
1604,1,1844,Donner lailait
1605,1,1845,Continuer de l'aider
1606,2001,,Donner un goujon 
1607,2001,,Continuer de l'aider
1608,2001,,Promener le chacha
1609,2001,,Réfléchir
1610,1,1854,Aider grand-mère
1612,1,1857,Se renseigner
1613,1,1858,Proposer un coup de main
1614,1,2133,Accepter
1615,2001,,Continuer
1616,2001,,Demander ce qu'il faut
1618,2001,,Répondre par l'affirmatif
1619,2001,,Répondre par le négatif
1620,2001,,Proposer plutot son aide
1621,2001,,Proposer son aide
1622,2001,,Donner le bout de bois des pious
1623,2001,,Rapporter la discussion avec habitant
1624,2001,,Rapporter la discussion avec le chef
1625,2001,,Donner le morceau de tissu
1626,2001,,Donner un autre indice
1627,2001,,Donner un autre indice
1628,2001,,Donner un autre indice
1629,2001,,Donner un autre indice
1630,2001,,Voilà c'est tout
1631,2001,,Voilà c'est tout
1632,2001,,Voilà c'est tout
1633,2001,,Voilà c'est tout
1634,2001,,Donner morceau de bois
1635,2001,,Denoncer Marp
1636,1,2219,Refuser
1637,2001,,Accepter
1638,1,1886,Proposer son aide
1639,1,1887,Accepter
1640,2001,,Deux roses
1641,2001,,Accepter
1642,2001,,Proposer son aide
1643,2001,,Continuer
1644,2001,,Continuer
1645,1,2289,Proposer son aide
1646,2001,,Continuer
1647,1,1904,Se renseigner
1648,1,1905,Proposer un coup de main
1649,2001,,Accepter
1650,2001,,Continuer
1651,2001,,Demander comment il va
1652,2001,,Demander comment il va
1653,2001,,Continuer
1654,2001,,En savoir plus
1655,1,1919,Se renseigner
1656,2001,,Prendre les 10 kamas et accepter
1657,1,1921,Proposer son aide
1658,1,1922,Accepter
1659,2001,,Donner les objets
1660,2001,,Continuer
1662,1,1931,Commander une bière (5 Kamas)
1663,2001,,Demander des explications
1664,2001,,Proposer son aide
1665,2001,,Accepter
1666,2001,,Prendre les 5 kamas et partir
1667,2001,,Escorter
1668,2001,,Accepter
1670,2001,,Je m'en fiche !
1671,2001,,En route ! C'est par où ?
1672,2001,,"C'est bon, j'y vais !"
